timestamp,temperature,humidity,precipitation,wind_speed
2026-02-27 23:05:05,9.95,88,0.0,3.09
2026-02-27 23:20:07,9.9,88,0.0,3.09
2026-02-27 23:35:08,9.8,89,0.0,3.09
2026-02-27 23:50:09,9.94,88,0.0,3.09
2026-02-28 00:05:11,9.94,88,0.0,3.09
2026-02-28 00:20:12,9.99,89,0.0,3.09
2026-02-28 00:35:14,9.86,89,0.0,3.09
2026-02-28 00:50:16,9.89,89,0.0,2.57
2026-02-28 01:05:18,9.82,89,0.0,2.57
2026-02-28 01:20:19,9.71,90,0.0,2.06
2026-02-28 01:35:21,9.68,89,0.0,2.06
2026-02-28 01:50:22,9.66,89,0.0,2.57
2026-02-28 02:05:24,9.61,89,0.0,2.57
2026-02-28 02:20:26,9.4,89,0.0,3.6
2026-02-28 02:35:27,9.38,89,0.0,3.6
2026-02-28 02:50:29,9.36,89,0.0,2.24
2026-02-28 03:05:30,9.28,89,0.0,2.06
2026-02-28 03:20:32,9.28,89,0.0,2.06
2026-02-28 03:35:33,9.28,89,0.0,2.06
2026-02-28 03:50:34,9.16,90,0.0,1.54
2026-02-28 04:05:36,9.2,91,0.56,1.54
2026-02-28 04:20:38,9.16,91,0.18,2.06
2026-02-28 04:35:40,9.2,91,0.0,2.06
2026-02-28 04:50:42,9.15,91,0.0,1.03
2026-02-28 05:05:43,9.15,92,0.0,1.03
2026-02-28 05:20:45,9.15,92,1.15,1.54
2026-02-28 05:35:46,9.15,92,4.86,1.54
2026-02-28 05:50:47,9.07,92,4.91,1.03
2026-02-28 06:05:49,8.9,92,0.0,2.68
2026-02-28 06:20:51,8.76,92,0.0,3.58
2026-02-28 06:35:53,8.45,91,0.0,4.02
2026-02-28 06:50:54,8.25,91,0.0,4.12
2026-02-28 07:05:56,8.03,91,0.0,4.12
2026-02-28 07:20:57,7.85,90,0.0,6.69
2026-02-28 07:35:58,7.02,90,0.0,3.13
2026-02-28 07:51:00,7.02,89,0.0,6.17
2026-02-28 08:06:02,6.76,89,0.0,6.17
2026-02-28 08:21:04,6.49,88,0.0,5.81
2026-02-28 08:36:05,6.46,88,0.0,3.13
2026-02-28 08:51:07,6.64,88,0.0,7.72
2026-02-28 09:06:08,6.92,87,0.0,7.2
2026-02-28 09:21:10,7.06,87,0.0,7.2
2026-02-28 09:36:11,7.33,87,0.0,7.2
2026-02-28 09:51:13,7.56,87,0.3,6.69
2026-02-28 10:06:15,7.49,87,0.21,6.69
2026-02-28 10:21:17,7.79,86,0.0,6.17
2026-02-28 10:36:19,8.09,86,0.0,6.17
2026-02-28 10:51:20,8.44,84,0.0,6.69
2026-02-28 11:06:21,8.64,82,0.0,6.69
2026-02-28 11:21:23,8.76,81,0.0,6.69
2026-02-28 11:36:25,9,80,0.0,6.69
2026-02-28 11:51:27,9.4,77,0.0,8.75
2026-02-28 12:06:29,9.55,75,0.0,6.69
2026-02-28 12:21:30,9.63,75,0.0,6.69
2026-02-28 12:36:31,10.01,73,0.0,6.69
2026-02-28 12:51:33,10.03,71,0.0,7.2
2026-02-28 13:06:34,10.29,71,0.0,7.2
2026-02-28 13:21:35,10.3,70,0.0,6.69
2026-02-28 13:36:37,10.4,70,0.0,6.69
2026-02-28 13:51:39,10.3,70,0.0,6.69
2026-02-28 14:06:41,10.51,66,0.0,5.14
2026-02-28 14:21:42,10.54,65,0.0,5.14
2026-02-28 14:36:44,10.51,63,0.0,5.14
2026-02-28 14:51:45,10.65,61,0.0,5.66
2026-02-28 15:06:46,10.64,59,0.0,6.17
2026-02-28 15:21:48,10.62,59,0.0,6.17
2026-02-28 15:36:50,10.5,59,0.0,6.17
2026-02-28 15:51:52,10.48,59,0.0,5.66
2026-02-28 16:06:53,10.27,59,0.0,6.17
2026-02-28 16:21:55,10.32,59,0.0,6.17
2026-02-28 16:36:57,10.36,59,0.0,6.17
2026-02-28 16:51:58,10.04,60,0.0,5.14
2026-02-28 17:07:00,9.75,58,0.0,5.14
2026-02-28 17:22:02,9.73,57,0.0,5.14
2026-02-28 17:37:03,9.56,57,0.0,5.14
2026-02-28 17:52:04,9.29,55,0.0,5.66
2026-02-28 18:07:06,9.18,56,0.0,5.66
2026-02-28 18:22:07,8.91,55,0.0,5.14
2026-02-28 18:37:09,8.34,56,0.0,6.17
2026-02-28 18:52:11,8.36,57,0.0,6.17
2026-02-28 19:07:13,7.75,60,0.0,5.14
2026-02-28 19:22:14,7.78,60,0.0,5.14
2026-02-28 19:37:16,7.38,62,0.0,5.14
2026-02-28 19:52:18,6.82,65,0.0,3.09
2026-02-28 20:07:20,6.52,68,0.0,2.57
2026-02-28 20:22:22,6.43,71,0.0,1.79
2026-02-28 20:37:24,6.44,73,0.0,0.89
2026-02-28 20:52:26,6.33,72,0.0,2.24
2026-02-28 21:07:29,6.42,75,0.0,2.06
2026-02-28 21:22:31,6.5,77,0.0,2.57
2026-02-28 21:37:33,6.63,77,0.0,2.57
2026-02-28 21:52:35,6.81,79,0.0,2.06
2026-02-28 22:07:37,6.87,79,0.0,2.06
2026-02-28 22:22:40,7.1,79,0.0,2.57
2026-02-28 22:37:42,7.24,79,0.0,2.68
2026-02-28 22:52:43,7.3,79,0.0,2.68
2026-02-28 23:07:45,7.24,79,0.0,2.57
2026-02-28 23:22:46,7.45,80,0.0,2.24
2026-02-28 23:37:47,7.41,81,0.0,2.06
2026-02-28 23:52:49,7.59,80,0.0,2.68
2026-03-01 00:07:50,7.52,81,0.0,2.68
2026-03-01 00:22:52,7.53,81,0.0,2.68
2026-03-01 00:37:53,7.55,81,0.0,3.13
2026-03-01 00:52:54,7.77,81,0.0,2.68
2026-03-01 01:07:56,7.76,82,0.0,3.09
2026-03-01 01:22:57,7.85,82,0.0,3.09
2026-03-01 01:38:00,7.91,82,0.0,3.13
2026-03-01 01:53:02,7.9,83,0.0,3.6
2026-03-01 02:08:06,7.9,82,0.0,3.6
2026-03-01 02:23:08,7.9,83,0.0,3.6
2026-03-01 02:38:10,7.82,83,0.0,4.12
2026-03-01 02:53:13,7.86,83,0.0,4.12
2026-03-01 03:08:15,7.91,83,0.0,4.12
2026-03-01 03:23:17,7.87,83,0.0,3.6
2026-03-01 03:38:20,7.84,83,0.0,3.6
2026-03-01 03:53:22,7.84,83,0.0,3.6
2026-03-01 04:08:25,7.91,83,0.0,3.6
2026-03-01 04:23:28,7.94,83,0.0,3.6
2026-03-01 04:38:30,7.91,84,0.0,3.13
2026-03-01 04:53:33,7.91,84,0.0,3.09
2026-03-01 05:08:35,7.86,84,0.0,3.09
2026-03-01 05:23:38,7.95,85,0.0,4.12
2026-03-01 05:38:40,8.07,85,0.0,4.12
2026-03-01 05:53:42,8.31,85,0.0,3.09
2026-03-01 06:08:45,8.26,86,0.0,3.09
2026-03-01 06:23:47,8.37,86,0.0,3.13
2026-03-01 06:38:49,8.5,87,0.0,3.09
2026-03-01 06:53:52,8.57,87,0.0,4.12
2026-03-01 07:08:54,8.57,88,0.0,4.12
2026-03-01 07:23:57,8.52,89,0.0,4.63
2026-03-01 07:38:59,8.45,90,0.0,4.63
2026-03-01 07:54:01,8.56,91,0.0,4.63
2026-03-01 08:09:03,8.59,91,0.0,4.63
2026-03-01 08:24:06,8.96,90,0.0,4.12
2026-03-01 08:39:08,9.08,90,0.0,4.12
2026-03-01 08:54:10,9.43,89,0.0,4.12
2026-03-01 09:09:12,9.65,88,0.0,3.13
2026-03-01 09:24:15,9.93,87,0.0,4.47
2026-03-01 09:39:17,10.15,86,0.0,5.14
2026-03-01 09:54:19,10.29,86,0.0,5.14
2026-03-01 10:09:21,10.27,87,0.0,4.63
2026-03-01 10:24:24,10.3,87,0.2,4.92
2026-03-01 10:39:26,10.19,88,0.0,4.12
2026-03-01 10:54:28,10.29,87,0.17,4.12
2026-03-01 11:09:31,10.47,88,0.0,4.63
2026-03-01 11:24:33,10.51,88,0.0,4.63
2026-03-01 11:39:36,10.57,89,0.0,5.14
2026-03-01 11:54:38,10.8,88,0.0,5.14
2026-03-01 12:09:41,11.15,88,0.0,5.14
2026-03-01 12:24:42,11.17,88,0.0,5.14
2026-03-01 12:39:45,11.13,88,0.0,5.14
2026-03-01 12:54:47,11.39,88,0.0,5.14
2026-03-01 13:09:50,11.56,89,0.49,5.66
2026-03-01 13:24:51,11.59,89,0.0,5.66
2026-03-01 13:39:53,11.98,86,0.0,5.14
2026-03-01 13:54:55,12.27,85,0.0,5.14
2026-03-01 14:09:57,12.35,83,0.0,5.36
2026-03-01 14:24:58,12.63,81,0.0,5.66
2026-03-01 14:40:00,12.74,79,0.0,5.66
2026-03-01 14:55:01,12.87,77,0.0,6.17
2026-03-01 15:10:02,12.79,78,0.0,6.17
2026-03-01 15:25:03,12.53,78,0.0,6.17
2026-03-01 15:40:05,12.44,79,0.13,5.66
2026-03-01 15:55:06,12.41,80,0.0,5.66
2026-03-01 16:10:07,12.28,80,0.0,6.17
2026-03-01 16:25:09,12.18,80,0.0,6.17
2026-03-01 16:40:10,12.11,80,0.0,5.81
2026-03-01 16:55:11,12,81,0.0,5.14
2026-03-01 17:10:12,11.73,81,0.0,6.17
2026-03-01 17:25:15,11.66,81,0.0,6.17
2026-03-01 17:40:16,11.62,82,0.0,5.14
2026-03-01 17:55:17,11.61,82,0.0,5.14
2026-03-01 18:10:18,11.41,84,0.0,5.66
2026-03-01 18:25:19,11.23,84,0.0,5.66
2026-03-01 18:40:21,11.04,86,0.0,5.66
2026-03-01 18:55:22,11.04,86,0.0,5.66
2026-03-01 19:10:23,10.95,88,0.0,4.63
2026-03-01 19:25:25,10.91,88,0.0,4.63
2026-03-01 19:40:26,10.94,87,0.0,4.63
2026-03-01 19:55:27,11.01,87,0.0,4.63
2026-03-01 20:10:28,11.01,86,0.0,4.63
2026-03-01 20:25:30,11.08,86,0.0,4.63
2026-03-01 20:40:31,11.08,85,0.0,5.14
2026-03-01 20:55:32,11,85,0.0,5.14
2026-03-01 21:10:33,10.98,85,0.0,5.14
2026-03-01 21:25:35,11.04,84,0.0,5.14
2026-03-01 21:40:36,11.05,82,0.0,5.14
2026-03-01 21:55:37,11.04,82,0.0,5.36
2026-03-01 22:10:39,11.05,81,0.0,5.66
2026-03-01 22:25:40,11.05,80,0.0,5.66
2026-03-01 22:40:41,11.05,80,0.0,5.36
2026-03-01 22:55:42,11,80,0.0,5.81
2026-03-01 23:10:44,10.95,80,0.0,4.63
2026-03-01 23:25:45,10.88,79,0.0,4.63
2026-03-01 23:40:46,10.77,79,0.0,5.14
2026-03-01 23:55:47,10.74,79,0.0,5.36
2026-03-02 00:10:48,10.6,78,0.0,5.14
2026-03-02 00:25:50,10.47,79,0.0,5.36
2026-03-02 00:40:51,10.43,79,0.0,5.14
2026-03-02 00:55:52,10.4,79,0.0,4.63
2026-03-02 01:10:53,10.35,79,0.0,4.63
2026-03-02 01:25:55,10.05,80,0.0,4.63
2026-03-02 01:40:56,9.96,80,0.0,4.63
2026-03-02 01:55:57,9.92,80,0.0,4.12
2026-03-02 02:10:59,9.87,80,0.0,4.12
2026-03-02 02:26:00,9.75,81,0.0,4.12
2026-03-02 02:41:01,9.68,81,0.0,5.66
2026-03-02 02:56:02,9.72,81,0.0,5.66
2026-03-02 03:11:03,9.64,80,0.0,4.63
2026-03-02 03:26:05,9.61,80,0.0,4.63
2026-03-02 03:41:06,9.52,81,0.0,5.14
2026-03-02 03:56:07,9.5,81,0.0,5.14
2026-03-02 04:11:09,9.48,81,0.0,4.63
2026-03-02 04:26:10,9.3,81,0.0,4.63
2026-03-02 04:41:11,9.46,81,0.0,5.14
2026-03-02 04:56:13,9.35,81,0.0,5.14
2026-03-02 05:11:14,9.21,81,0.0,4.12
2026-03-02 05:26:15,9.08,81,0.0,4.12
2026-03-02 05:41:17,8.96,81,0.0,3.13
2026-03-02 05:56:18,8.94,81,0.0,2.68
2026-03-02 06:11:19,8.87,81,0.0,3.6
2026-03-02 06:26:20,8.87,81,0.0,4.02
2026-03-02 06:41:22,8.87,81,0.0,4.02
2026-03-02 06:54:55,8.88,81,0.0,3.6
2026-03-02 06:55:37,8.88,81,0.0,3.6
2026-03-02 07:10:39,8.88,81,0.0,4.12
2026-03-02 07:25:40,8.88,81,0.0,4.12
2026-03-02 07:40:41,8.94,81,0.0,4.12
2026-03-02 07:55:42,8.85,81,0.0,4.12
2026-03-02 08:10:43,9.44,79,0.0,4.02
2026-03-02 08:25:44,9.64,79,0.0,3.09
2026-03-02 08:40:46,10.02,78,0.0,3.09
2026-03-02 08:55:47,10.45,77,0.0,5.14
2026-03-02 09:10:48,11.05,76,0.0,5.14
2026-03-02 09:25:49,11.38,75,0.0,5.14
2026-03-02 09:40:50,11.74,74,0.0,4.63
2026-03-02 09:55:51,12.03,72,0.0,4.63
2026-03-02 10:10:53,12.24,72,0.0,4.63
2026-03-02 10:25:54,12.77,70,0.0,5.14
2026-03-02 10:40:55,13.21,69,0.0,4.63
2026-03-02 10:55:56,13.54,67,0.0,4.63
2026-03-02 11:10:58,13.79,67,0.0,3.6
2026-03-02 11:25:59,14.18,66,0.0,3.6
2026-03-02 11:41:02,14.22,65,0.0,3.6
2026-03-02 11:56:04,14.4,64,0.0,3.6
2026-03-02 12:11:05,14.88,63,0.0,3.6
2026-03-02 12:26:06,15.23,62,0.0,4.63
2026-03-02 12:41:08,15.58,61,0.0,4.63
2026-03-02 12:56:09,15.61,60,0.0,4.02
2026-03-02 13:11:10,15.82,60,0.0,4.63
2026-03-02 13:26:11,15.81,61,0.0,4.63
2026-03-02 13:41:12,15.88,60,0.0,4.12
2026-03-02 13:56:14,16,59,0.0,4.12
2026-03-02 14:11:15,16.17,59,0.0,4.12
2026-03-02 14:26:16,16.07,60,0.0,4.12
2026-03-02 14:41:17,16,59,0.0,4.12
2026-03-02 14:56:18,16.04,59,0.0,4.63
2026-03-02 15:11:20,15.99,59,0.0,3.6
2026-03-02 15:26:21,16.02,59,0.0,3.6
2026-03-02 15:41:22,15.7,59,0.0,3.6
2026-03-02 15:56:23,15.67,59,0.0,3.6
2026-03-02 16:11:25,15.39,61,0.0,3.6
2026-03-02 16:26:26,15.31,61,0.0,4.02
2026-03-02 16:41:28,14.92,62,0.0,4.47
2026-03-02 16:56:29,14.4,64,0.0,4.12
2026-03-02 17:11:31,14.16,64,0.0,4.12
2026-03-02 17:26:32,13.83,66,0.0,4.63
2026-03-02 17:41:33,13.4,67,0.0,3.13
2026-03-02 17:56:35,13.27,67,0.0,3.58
2026-03-02 18:11:36,12.81,68,0.0,3.09
2026-03-02 18:26:38,12.66,68,0.0,3.58
2026-03-02 18:41:39,12.39,69,0.0,3.09
2026-03-02 18:56:41,12.32,70,0.0,3.09
2026-03-02 19:11:42,11.79,72,0.0,2.24
2026-03-02 19:26:43,11.79,72,0.0,2.68
2026-03-02 19:41:45,11.52,72,0.0,1.34
2026-03-02 19:56:46,11.51,73,0.0,1.03
2026-03-02 20:11:47,10.98,74,0.0,2.06
2026-03-02 20:26:49,10.8,75,0.0,2.06
2026-03-02 20:41:50,10.28,77,0.0,0.89
2026-03-02 20:56:52,10,78,0.0,1.34
2026-03-02 21:11:53,9.85,78,0.0,1.34
2026-03-02 21:26:54,9.77,79,0.0,1.03
2026-03-02 21:41:55,9.54,79,0.0,1.34
2026-03-02 21:56:56,9.39,80,0.0,0.89
2026-03-02 22:11:57,9.02,81,0.0,1.34
2026-03-02 22:26:59,8.74,82,0.0,1.34
2026-03-02 22:42:01,8.76,82,0.0,1.34
2026-03-02 22:57:03,8.68,83,0.0,1.79
2026-03-02 23:12:05,8.57,84,0.0,1.34
2026-03-02 23:27:07,8.36,84,0.0,1.03
2026-03-02 23:42:09,8.18,85,0.0,0.89
2026-03-02 23:57:12,8.24,85,0.0,0.89
2026-03-03 00:12:14,7.97,86,0.0,0.89
2026-03-03 00:27:16,7.93,87,0.0,0.89
2026-03-03 00:42:19,7.68,87,0.0,0.51
2026-03-03 00:57:21,8.05,86,0.0,0.51
2026-03-03 01:12:24,7.32,88,0.0,0
2026-03-03 01:27:26,7.75,87,0.0,0.45
2026-03-03 01:42:28,7.38,88,0.0,1.03
2026-03-03 01:57:31,6.83,89,0.0,1.03
2026-03-03 02:12:32,6.82,90,0.0,0.51
2026-03-03 02:27:35,7.01,89,0.0,0.51
2026-03-03 02:42:37,6.82,89,0.0,1.03
2026-03-03 02:57:39,6.86,89,0.0,1.03
2026-03-03 03:12:41,6.89,90,0.0,1.54
2026-03-03 03:27:43,6.6,90,0.0,1.54
2026-03-03 03:42:46,7.05,88,0.0,1.03
2026-03-03 03:57:48,7.2,88,0.0,1.03
2026-03-03 04:12:51,7.18,89,0.0,0.45
2026-03-03 04:27:53,7.18,89,0.0,0.45
2026-03-03 04:42:55,7.51,88,0.0,1.03
2026-03-03 04:57:58,7.44,89,0.0,1.03
2026-03-03 05:13:00,7.66,89,0.0,1.03
2026-03-03 05:28:03,7.31,89,0.0,0.51
2026-03-03 05:43:05,6.99,90,0.0,0.89
2026-03-03 05:58:08,7.09,90,0.0,0.51
2026-03-03 06:13:10,6.79,90,0.0,1.54
2026-03-03 06:28:12,6.55,90,0.0,1.54
2026-03-03 06:43:15,6.5,90,0.0,1.03
2026-03-03 06:58:17,6.52,90,0.0,1.03
2026-03-03 07:13:19,6.47,91,0.0,1.03
2026-03-03 07:28:21,6.65,91,0.0,1.03
2026-03-03 07:43:23,6.99,91,0.0,1.03
2026-03-03 07:58:26,7.38,90,0.0,1.03
2026-03-03 08:13:28,7.62,90,0.0,1.54
2026-03-03 08:28:30,7.94,89,0.0,1.54
2026-03-03 08:43:32,8.24,88,0.0,2.06
2026-03-03 08:58:34,8.62,87,0.0,2.06
2026-03-03 09:13:36,9.15,86,0.0,1.34
2026-03-03 09:28:38,9.46,86,0.0,1.79
2026-03-03 09:43:41,10.34,82,0.0,3.13
2026-03-03 09:58:43,11.5,76,0.0,2.68
2026-03-03 10:13:45,11.69,74,0.0,3.09
2026-03-03 10:28:48,11.89,73,0.0,3.58
2026-03-03 10:43:50,12.27,72,0.0,4.12
2026-03-03 10:58:52,12.52,72,0.0,3.13
2026-03-03 11:13:54,12.99,69,0.0,4.63
2026-03-03 11:28:56,13.3,68,0.0,1.79
2026-03-03 11:43:59,13.34,68,0.0,1.34
2026-03-03 11:59:01,13.52,69,0.0,2.68
2026-03-03 12:14:03,13.66,67,0.0,3.6
2026-03-03 12:29:05,13.72,66,0.0,3.6
2026-03-03 12:44:06,13.59,68,0.0,4.63
2026-03-03 12:59:08,13.98,67,0.0,4.63
2026-03-03 13:14:09,13.91,67,0.0,4.63
2026-03-03 13:29:11,13.86,66,0.0,4.63
2026-03-03 13:44:12,14.11,65,0.0,4.63
2026-03-03 13:59:14,14.23,65,0.0,4.63
2026-03-03 14:14:16,14.62,63,0.0,4.63
2026-03-03 14:29:17,14.73,62,0.0,4.63
2026-03-03 14:44:19,14.54,63,0.0,4.63
2026-03-03 14:59:21,14.55,62,0.0,4.63
2026-03-03 15:14:23,14.28,65,0.0,2.24
2026-03-03 15:29:25,14.33,64,0.0,2.24
2026-03-03 15:44:27,13.97,64,0.0,5.66
2026-03-03 15:59:28,13.66,65,0.0,5.66
2026-03-03 16:14:31,13.34,66,0.0,2.24
2026-03-03 16:29:32,13.17,66,0.0,5.14
2026-03-03 16:44:33,12.73,67,0.0,2.24
2026-03-03 16:59:35,12.42,68,0.0,3.58
2026-03-03 17:14:36,12.05,69,0.0,6.17
2026-03-03 17:29:38,11.39,70,0.0,6.17
2026-03-03 17:44:39,11.02,71,0.0,5.66
2026-03-03 17:59:40,10.66,72,0.0,5.66
2026-03-03 18:14:42,10.54,72,0.0,5.14
2026-03-03 18:29:43,10.19,73,0.0,5.14
2026-03-03 18:44:44,9.98,73,0.0,5.14
2026-03-03 18:59:46,9.62,74,0.0,5.66
2026-03-03 19:14:47,9.65,74,0.0,4.63
2026-03-03 19:29:48,9.34,74,0.0,4.63
2026-03-03 19:44:49,9.29,73,0.0,4.63
2026-03-03 19:59:51,9.26,74,0.0,4.63
2026-03-03 20:14:52,9.1,74,0.0,4.12
2026-03-03 20:29:53,8.96,74,0.0,4.12
2026-03-03 20:44:55,8.89,76,0.0,5.14
2026-03-03 20:59:56,8.84,76,0.0,5.14
2026-03-03 21:14:57,8.58,77,0.0,4.63
2026-03-03 21:29:58,8.41,78,0.0,4.63
2026-03-03 21:45:00,8.22,80,0.0,4.12
2026-03-03 22:00:01,8.14,80,0.0,4.12
2026-03-03 22:15:02,7.9,82,0.0,5.14
2026-03-03 22:30:04,7.7,83,0.0,5.14
2026-03-03 22:45:04,7.53,84,0.0,5.14
2026-03-03 23:00:06,7.25,85,0.0,5.14
2026-03-03 23:15:07,7.17,86,0.0,4.63
2026-03-03 23:30:09,7.15,86,0.0,4.63
2026-03-03 23:45:11,6.88,87,0.0,4.63
2026-03-04 00:00:13,6.81,87,0.0,4.63
2026-03-04 00:15:16,6.64,88,0.0,4.12
2026-03-04 00:30:17,6.57,88,0.0,4.12
2026-03-04 00:45:20,6.57,88,0.0,4.12
2026-03-04 01:00:22,6.45,89,0.0,4.12
2026-03-04 01:15:24,6.48,89,0.0,4.12
2026-03-04 01:30:27,6.4,89,0.0,4.12
2026-03-04 01:45:29,6.27,89,0.0,3.6
2026-03-04 02:00:31,6.27,90,0.0,3.6
2026-03-04 02:15:33,6.35,90,0.0,4.12
2026-03-04 02:30:35,6.19,90,0.0,4.12
2026-03-04 02:45:37,6.29,89,0.0,4.12
2026-03-04 03:00:39,6.32,90,0.0,4.12
2026-03-04 03:15:42,6.36,89,0.0,4.12
2026-03-04 03:30:43,6.36,89,0.0,4.12
2026-03-04 03:45:45,6.37,90,0.0,3.6
2026-03-04 04:00:47,6.44,89,0.0,3.6
2026-03-04 04:15:49,6.33,90,0.0,4.12
2026-03-04 04:30:52,6.49,90,0.0,4.12
2026-03-04 04:45:54,6.37,91,0.0,2.68
2026-03-04 05:00:56,6.37,91,0.0,2.24
2026-03-04 05:15:58,6.53,91,0.0,2.06
2026-03-04 08:25:08,6.66,95,0.0,3.09
2026-03-04 08:40:09,6.82,93,0.0,3.09
2026-03-04 20:56:22,7.97,92,0.0,4.63
2026-03-04 21:11:23,7.97,93,0.0,5.66
2026-03-04 21:26:25,7.9,93,0.0,5.66
2026-03-04 21:41:26,7.91,93,0.0,4.63
2026-03-04 21:56:28,7.87,93,0.0,4.63
2026-03-04 22:11:30,7.92,92,0.0,5.66
